product,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,price,lead-time,backlog,quantity_on_hand
112966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,19.0,25.0,19.0,27.0,20.403846153846153,9,2,760
112967,0.0,0.0,0.0,1.0,22.0,37.0,43.0,41.0,42.0,44.0,38.0,46.0,44.0,65.0,38.0,35.0,49.0,51.0,20.99,8,7,2140
112968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,27.0,23.0,20.99,7,1,1940
112969,30.0,48.0,60.0,79.0,61.0,92.0,80.0,73.0,60.0,75.0,64.0,59.0,63.0,52.0,43.0,55.0,68.0,49.0,20.99,4,9,843
112970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,30.0,37.49,1,8,849
112971,39.0,27.0,30.0,37.0,41.0,68.0,52.0,60.0,61.0,69.0,50.0,58.0,62.0,71.0,75.0,79.0,63.0,56.0,37.49,5,5,894
112972,44.0,40.0,48.0,35.0,49.0,79.0,54.0,96.0,68.0,72.0,57.0,79.0,76.0,75.0,76.0,56.0,64.0,50.0,37.49,9,9,3040
112973,149.0,131.0,154.0,167.0,170.0,174.0,159.0,199.0,184.0,167.0,186.0,148.0,157.0,149.0,140.0,152.0,121.0,120.0,37.49,10,9,1371
112974,48.0,30.0,27.0,24.0,39.0,19.0,33.0,49.0,77.0,23.0,23.0,26.0,59.0,19.0,31.0,42.0,76.0,43.0,51.9439024390244,1,9,686
113128,40.0,132.0,313.0,212.0,69.0,235.0,125.0,244.0,241.0,77.0,111.0,243.0,243.0,404.0,627.0,173.0,287.0,187.0,49.562642045454545,8,2,627
113130,54.0,150.0,218.0,75.0,109.0,226.0,116.0,240.0,72.0,90.0,242.0,217.0,275.0,329.0,420.0,149.0,260.0,300.0,38.3778947368421,7,10,3085
113131,22.0,94.0,200.0,34.0,88.0,87.0,60.0,123.0,40.0,39.0,47.0,140.0,195.0,191.0,262.0,114.0,115.0,101.0,55.727333333333334,4,4,2061
113140,25.0,26.0,37.0,52.0,48.0,61.0,42.0,52.0,61.0,67.0,92.0,61.0,59.0,57.0,65.0,63.0,50.0,65.0,82.65773333333333,3,1,971
113141,38.0,26.0,49.0,51.0,41.0,46.0,39.0,49.0,119.0,68.0,82.0,62.0,85.0,83.0,88.0,87.0,74.0,93.0,82.2570588235294,6,5,415
113295,47.0,43.0,55.0,59.0,153.0,150.0,88.0,73.0,92.0,75.0,71.0,82.0,116.0,58.0,77.0,22.0,80.0,37.0,35.94513513513514,8,4,3234
113415,16.0,5.0,20.0,12.0,24.0,25.0,33.0,20.0,20.0,13.0,29.0,38.0,45.0,27.0,27.0,79.0,106.0,78.0,10.99,1,9,800
113416,8.0,14.0,23.0,12.0,24.0,18.0,29.0,11.0,16.0,8.0,19.0,24.0,15.0,25.0,24.0,27.0,49.0,80.0,21.99,6,2,1332
113517,8.0,13.0,20.0,17.0,51.0,35.0,15.0,31.0,31.0,22.0,8.0,5.0,8.0,3.0,0.0,1.0,1.0,2.0,15.99,7,8,3257
113518,0.0,2.0,9.0,11.0,54.0,90.0,92.0,50.0,64.0,73.0,125.0,34.0,121.0,27.0,12.0,474.0,46.0,29.0,21.490000000000002,7,9,1787
113541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,9.0,13.0,23.0,20.0,20.0,91.0,12.0,18.0,63.0,33.552057142857144,9,6,2838
113567,24.0,27.0,25.0,19.0,36.0,29.0,17.0,38.0,26.0,32.0,27.0,40.0,164.0,13.0,12.0,44.0,112.0,139.0,9.33406015037594,5,9,625
113622,57.0,75.0,63.0,52.0,103.0,95.0,143.0,126.0,107.0,133.0,95.0,138.0,132.0,80.0,82.0,82.0,64.0,50.0,56.11000000000001,10,8,920
113688,65.0,9.0,0.0,1.0,0.0,0.0,0.0,12.0,130.0,174.0,420.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,49.99,1,5,3340
113738,8.0,8.0,24.0,9.0,48.0,11.0,20.0,54.0,8.0,69.0,29.0,47.0,26.0,52.0,44.0,33.0,134.0,23.0,54.769999999999996,9,7,2914
113796,0.0,1.0,1.0,2.0,6.0,6.0,5.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,68.4,6,2,428
113799,1.0,5.0,1.0,0.0,6.0,12.0,7.0,9.0,9.0,21.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.51,1,1,1213
113801,0.0,3.0,4.0,4.0,9.0,11.0,6.0,7.0,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,56.88,10,4,1801
113802,2.0,2.0,1.0,0.0,2.0,6.0,1.0,1.0,4.0,6.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,112.21999999999998,10,7,1098
114110,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,29.0,5.0,1.0,40.55,6,1,3004
114258,13.0,18.0,36.0,26.0,16.0,12.0,18.0,12.0,4.0,2.0,4.0,8.0,28.0,13.0,2.0,7.0,4.0,3.0,45.49,7,2,2642
114398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,4.0,23.0,15.0,20.0,10.0,4.0,8.0,4.0,50.0,21.827894736842108,5,1,1769
114413,39.0,24.0,24.0,22.0,22.0,11.0,16.0,56.0,47.0,69.0,53.0,87.0,67.0,44.0,59.0,35.0,25.0,21.0,75.868,2,9,3357
114414,19.0,8.0,22.0,6.0,18.0,17.0,6.0,2.0,22.0,59.0,20.0,39.0,52.0,15.0,25.0,22.0,28.0,19.0,65.95805555555555,8,2,1347
114415,2.0,5.0,5.0,14.0,9.0,11.0,9.0,47.0,26.0,21.0,21.0,20.0,26.0,30.0,20.0,15.0,20.0,20.0,73.84941176470588,6,4,1205
114561,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.65,1,7,3024
114842,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89,3,5,2116
114843,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99,10,8,1613
114844,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49,1,5,239
114845,53.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,3.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,65.99,3,6,2668
114855,6.0,2.0,5.0,13.0,14.0,17.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.99,10,7,472
114864,51.0,39.0,57.0,49.0,6.0,11.0,9.0,27.0,82.0,93.0,98.0,36.0,47.0,74.0,27.0,29.0,30.0,23.0,53.025000000000006,4,7,2533
114865,26.0,30.0,28.0,23.0,3.0,11.0,4.0,18.0,64.0,49.0,88.0,34.0,25.0,33.0,5.0,15.0,21.0,24.0,50.690000000000005,6,1,715
114866,33.0,37.0,39.0,47.0,13.0,18.0,18.0,23.0,79.0,65.0,58.0,15.0,10.0,27.0,7.0,11.0,14.0,15.0,52.042500000000004,4,8,2374
114870,22.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,81.0,115.0,467.0,310.0,28.0,1.0,0.0,0.0,0.0,0.0,41.99,5,10,753
114871,37.0,24.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56.49,10,9,2652
114872,20.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99,4,3,1146
114873,73.0,60.0,3.0,2.0,0.0,1.0,0.0,6.0,41.0,121.0,241.0,17.0,90.0,2.0,0.0,0.0,0.0,0.0,41.99,6,1,2161
114874,374.0,167.0,11.0,5.0,3.0,0.0,2.0,15.0,91.0,140.0,618.0,536.0,104.0,36.0,1.0,0.0,0.0,2.0,44.49,10,10,2816
114875,16.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.5,4,7,1231
114876,11.0,8.0,2.0,3.0,0.0,0.0,2.0,10.0,2.0,36.0,7.0,9.0,14.0,2.0,1.0,1.0,0.0,0.0,37.85,1,8,3124
114907,25.0,11.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,6.0,12.0,40.0,35.0,18.0,4.0,3.0,3.0,1.0,76.36,4,3,543
114922,10.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61,10,10,1790
114924,2.0,7.0,8.0,12.0,5.0,13.0,5.0,2.0,2.0,5.0,4.0,5.0,9.0,1.0,5.0,18.0,13.0,12.0,47.3715,3,6,536
114925,3.0,3.0,7.0,9.0,7.0,32.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,4.0,6.0,5.0,8.0,3.0,72.24,10,5,3246
114951,32.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,112.0,44.0,66.0,60.0,15.0,1.0,0.0,0.0,0.0,0.0,62.49,4,4,3285
115065,112.0,112.0,8.0,7.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.99,9,8,1161
115067,100.0,80.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,34.99,8,9,2960
115069,82.0,149.0,7.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,38.99,5,9,1311
115090,52.0,78.0,2.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,39.99,10,9,2718
115091,60.0,136.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,12.0,64.0,76.0,127.0,86.0,20.0,3.0,0.0,0.0,35.99,8,3,177
115146,34.0,36.0,101.0,15.0,43.0,70.0,74.0,41.0,33.0,109.0,31.0,25.0,31.0,26.0,159.0,18.0,33.0,33.0,51.083800000000004,6,10,2890
115300,23.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.989999999999995,2,7,507
115301,38.0,12.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,45.99,7,5,661
115416,37.0,23.0,27.0,31.0,55.0,37.0,38.0,20.0,14.0,24.0,24.0,38.0,376.0,23.0,13.0,34.0,42.0,11.0,16.834545454545456,4,10,413
115472,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,64.435,2,5,326
115473,14.0,7.0,13.0,61.0,15.0,10.0,13.0,18.0,39.0,38.0,53.0,84.0,60.0,112.0,32.0,12.0,40.0,48.0,26.776152380952382,8,5,260
115474,15.0,11.0,38.0,20.0,38.0,24.0,10.0,47.0,33.0,76.0,84.0,52.0,54.0,45.0,43.0,37.0,40.0,75.0,50.13609195402299,8,9,1313
115477,14.0,10.0,20.0,23.0,45.0,8.0,15.0,11.0,2.0,30.0,12.0,8.0,20.0,13.0,20.0,10.0,9.0,11.0,69.99,7,5,2549
115478,39.0,18.0,48.0,39.0,57.0,31.0,34.0,18.0,11.0,37.0,19.0,41.0,20.0,25.0,19.0,11.0,26.0,18.0,66.26515151515152,10,6,586
115479,69.0,47.0,65.0,57.0,99.0,44.0,56.0,34.0,47.0,65.0,36.0,39.0,56.0,39.0,41.0,46.0,44.0,54.0,65.38203125,2,3,2593
115480,67.0,21.0,29.0,69.0,99.0,75.0,62.0,40.0,72.0,83.0,64.0,65.0,29.0,45.0,52.0,49.0,59.0,59.0,64.66395161290322,2,9,2007
115481,7.0,4.0,9.0,6.0,30.0,20.0,21.0,10.0,16.0,29.0,9.0,20.0,10.0,17.0,13.0,13.0,14.0,23.0,114.43833333333333,7,8,559
115482,31.0,21.0,19.0,24.0,55.0,44.0,25.0,39.0,41.0,49.0,27.0,22.0,52.0,66.0,57.0,50.0,67.0,60.0,118.60260683760683,6,2,2600
115483,59.0,38.0,71.0,77.0,121.0,114.0,48.0,63.0,62.0,107.0,103.0,66.0,112.0,105.0,100.0,77.0,100.0,99.0,116.60129943502824,9,10,158
115484,44.0,70.0,98.0,122.0,155.0,169.0,123.0,174.0,105.0,174.0,126.0,125.0,174.0,154.0,171.0,175.0,146.0,189.0,118.42040983606556,7,4,1482
115526,28.0,28.0,8.0,2.0,1.0,0.0,3.0,4.0,9.0,6.0,7.0,15.0,19.0,10.0,5.0,0.0,1.0,12.0,39.32333333333334,1,5,1694
115527,25.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,9.0,5.0,17.0,20.0,16.0,12.0,5.0,7.0,11.0,7.0,46.06142857142857,10,9,1070
115528,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,46.49,8,10,1585
115529,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.99,1,8,441
115562,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.105000000000004,4,9,1739
115567,32.0,17.0,9.0,16.0,14.0,9.0,4.0,6.0,4.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,49.99,5,3,2293
115575,91.0,64.0,26.0,5.0,3.0,4.0,3.0,11.0,16.0,22.0,50.0,125.0,105.0,77.0,22.0,4.0,0.0,1.0,39.99,4,6,756
115632,219.0,133.0,11.0,9.0,4.0,4.0,5.0,10.0,14.0,18.0,105.0,192.0,278.0,70.0,17.0,4.0,1.0,0.0,21.99,3,2,1561
115675,0.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.06,6,2,3460
115676,3.0,2.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,24.209999999999997,10,2,295
115678,19.0,15.0,22.0,12.0,15.0,11.0,19.0,8.0,8.0,25.0,54.0,137.0,1130.0,19.0,5.0,24.0,5.0,174.0,28.44889655172414,2,9,2622
115679,5.0,3.0,11.0,10.0,11.0,19.0,14.0,13.0,14.0,38.0,34.0,41.0,285.0,18.0,57.0,102.0,35.0,28.0,16.927857142857142,6,7,564
115680,29.0,16.0,24.0,26.0,32.0,27.0,18.0,46.0,27.0,66.0,50.0,36.0,99.0,27.0,338.0,572.0,939.0,101.0,30.17463333333333,2,10,3254
115811,9.0,10.0,6.0,4.0,37.0,17.0,11.0,4.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,2.0,5.0,0.0,43.156,8,10,601
115814,13.0,13.0,17.0,12.0,14.0,28.0,15.0,13.0,16.0,19.0,33.0,5.0,27.0,12.0,9.0,5.0,11.0,14.0,24.011000000000003,5,5,2245
115815,5.0,6.0,4.0,6.0,9.0,18.0,22.0,7.0,15.0,4.0,2.0,8.0,6.0,7.0,5.0,5.0,1.0,0.0,38.25,8,2,3098
115816,10.0,9.0,11.0,9.0,12.0,38.0,17.0,9.0,11.0,7.0,7.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,39.26,4,4,3164
115859,18.0,5.0,22.0,27.0,60.0,84.0,27.0,90.0,139.0,94.0,30.0,173.0,130.0,34.0,43.0,52.0,154.0,121.0,55.70379310344828,9,3,3339
115934,24.0,11.0,39.0,19.0,35.0,29.0,30.0,37.0,17.0,20.0,18.0,21.0,80.0,17.0,7.0,28.0,66.0,59.0,39.853793103448275,4,7,2674
115935,22.0,22.0,95.0,51.0,51.0,42.0,32.0,33.0,19.0,14.0,13.0,25.0,47.0,16.0,7.0,23.0,63.0,65.0,39.81246153846154,7,10,2562
115936,81.0,74.0,58.0,55.0,129.0,147.0,156.0,140.0,58.0,70.0,80.0,113.0,176.0,83.0,55.0,120.0,199.0,169.0,10.908255033557046,9,3,2183
115937,1.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,176.91,6,9,3417
115953,65.0,63.0,47.0,43.0,115.0,93.0,155.0,118.0,42.0,66.0,70.0,85.0,202.0,104.0,66.0,136.0,245.0,175.0,10.913225806451612,9,9,1601
115954,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,191.23,1,1,465
115956,29.0,27.0,22.0,20.0,14.0,23.0,17.0,17.0,26.0,17.0,18.0,20.0,32.0,23.0,29.0,23.0,14.0,14.0,178.44642857142858,8,10,2508
116045,404.0,252.0,32.0,16.0,4.0,6.0,13.0,6.0,32.0,47.0,238.0,377.0,402.0,187.0,47.0,2.0,1.0,3.0,23.99,2,2,183
116056,8.0,10.0,13.0,11.0,9.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.48,6,2,1203
116073,22.0,3.0,16.0,7.0,11.0,13.0,26.0,13.0,28.0,18.0,25.0,41.0,29.0,15.0,6.0,15.0,63.0,34.0,26.648709677419355,6,4,2203
116208,100.0,154.0,205.0,144.0,220.0,161.0,155.0,99.0,117.0,153.0,145.0,165.0,225.0,55.0,137.0,97.0,96.0,15.0,10.58090909090909,10,9,1445
116226,86.0,93.0,130.0,80.0,107.0,88.0,96.0,55.0,94.0,128.0,85.0,86.0,155.0,36.0,93.0,56.0,112.0,12.0,10.99,5,3,2316
116302,384.0,310.0,927.0,221.0,528.0,261.0,472.0,502.0,292.0,31.0,675.0,260.0,83.0,16.0,7.0,0.0,0.0,0.0,37.78,6,6,2690
116388,193.0,228.0,272.0,200.0,207.0,179.0,215.0,210.0,221.0,239.0,269.0,256.0,306.0,175.0,178.0,322.0,394.0,374.0,5.99,3,3,3053
116389,113.0,92.0,119.0,127.0,127.0,97.0,144.0,113.0,126.0,138.0,132.0,112.0,173.0,60.0,64.0,148.0,245.0,249.0,6.99,7,7,2557
116402,42.0,43.0,72.0,47.0,114.0,68.0,62.0,67.0,57.0,63.0,45.0,58.0,68.0,35.0,68.0,50.0,73.0,90.0,123.06917910447761,8,9,1136
116403,100.0,94.0,142.0,99.0,205.0,112.0,125.0,128.0,103.0,106.0,80.0,124.0,129.0,48.0,87.0,103.0,109.0,124.0,121.90578282828281,1,10,2799
116404,107.0,125.0,151.0,124.0,193.0,141.0,161.0,159.0,159.0,153.0,140.0,118.0,127.0,78.0,85.0,114.0,137.0,144.0,123.70698412698412,7,7,711
116405,151.0,116.0,170.0,141.0,193.0,167.0,223.0,118.0,151.0,197.0,169.0,184.0,160.0,106.0,144.0,137.0,167.0,208.0,124.33678846153846,3,7,2550
116406,3.0,7.0,1.0,4.0,12.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.49,6,3,3363
116407,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.49,9,7,2008
116408,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.74,7,4,1814
116470,44.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,87.0,86.0,28.0,5.0,3.0,1.0,1.0,69.99,6,5,1118
116551,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49,10,6,1304
116587,132.0,163.0,258.0,203.0,314.0,232.0,196.0,221.0,274.0,195.0,149.0,193.0,324.0,439.0,155.0,207.0,331.0,307.0,32.16496296296297,7,4,3294
116678,84.0,82.0,94.0,183.0,318.0,150.0,209.0,148.0,282.0,156.0,277.0,173.0,189.0,51.0,52.0,124.0,209.0,259.0,13.99,8,3,2612
116679,34.0,28.0,45.0,66.0,76.0,59.0,74.0,46.0,89.0,50.0,29.0,45.0,92.0,16.0,21.0,43.0,78.0,71.0,24.99,2,4,1179
116687,42.0,65.0,47.0,37.0,54.0,41.0,57.0,48.0,44.0,93.0,64.0,50.0,62.0,48.0,113.0,207.0,273.0,189.0,18.59726804123711,10,6,1188
116688,32.0,14.0,28.0,31.0,44.0,35.0,36.0,9.0,17.0,22.0,10.0,33.0,67.0,10.0,18.0,21.0,62.0,73.0,23.85742857142857,9,6,2985
116689,13.0,11.0,4.0,0.0,16.0,7.0,8.0,2.0,2.0,12.0,9.0,4.0,2.0,3.0,4.0,10.0,13.0,4.0,22.425,4,1,3234
116690,23.0,51.0,18.0,102.0,817.0,334.0,376.0,160.0,239.0,366.0,96.0,124.0,359.0,72.0,55.0,753.0,331.0,3364.0,19.48353007246377,1,7,1167
116708,202.0,138.0,24.0,18.0,8.0,4.0,18.0,18.0,41.0,29.0,66.0,140.0,217.0,172.0,27.0,9.0,2.0,5.0,35.99,5,3,3459
116802,14.0,10.0,5.0,5.0,15.0,18.0,22.0,19.0,26.0,18.0,17.0,24.0,40.0,23.0,10.0,19.0,40.0,17.0,7.583333333333333,5,5,354
116803,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,141.65,6,8,2687
116805,20.0,11.0,15.0,8.0,10.0,29.0,31.0,15.0,19.0,11.0,9.0,5.0,11.0,6.0,4.0,6.0,7.0,9.0,7.578571428571428,9,10,612
116806,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.93,1,7,1383
116910,1.0,1.0,21.0,14.0,12.0,3.0,9.0,6.0,14.0,22.0,53.0,5.0,6.0,1.0,1.0,0.0,12.0,0.0,19.99,2,8,1180
116911,1.0,0.0,0.0,0.0,17.0,8.0,2.0,5.0,6.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,83.1,2,8,2739
116977,1.0,2.0,4.0,8.0,7.0,12.0,10.0,17.0,8.0,15.0,2.0,3.0,9.0,18.0,54.0,11.0,4.0,3.0,53.99,9,7,1039
117008,71.0,61.0,23.0,3.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,5,9,2325
117056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,64.6375,2,7,1412
117057,29.0,20.0,24.0,28.0,38.0,32.0,22.0,14.0,14.0,6.0,4.0,0.0,0.0,1.0,26.0,72.0,135.0,78.0,17.99,7,9,362
117072,32.0,8.0,8.0,40.0,17.0,60.0,24.0,24.0,16.0,184.0,24.0,40.0,8.0,20.0,40.0,72.0,96.0,80.0,25.805,2,3,483
117073,15.0,10.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99,4,8,2149
117074,104.0,16.0,32.0,40.0,84.0,72.0,32.0,24.0,80.0,109.0,72.0,88.0,8.0,44.0,88.0,65.0,88.0,80.0,25.15734375,8,9,2783
117075,9.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.7,8,9,2679
117076,26.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78,7,5,1240
117118,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,6,2,1165
117119,173.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,9,1,2235
117123,11.0,18.0,19.0,6.0,21.0,10.0,8.0,16.0,7.0,22.0,6.0,10.0,28.0,11.0,5.0,18.0,22.0,33.0,25.489133333333335,4,6,1091
117125,11.0,16.0,22.0,11.0,13.0,14.0,11.0,14.0,8.0,9.0,6.0,15.0,23.0,5.0,6.0,12.0,20.0,22.0,25.931666666666665,5,7,3059
117133,262.0,167.0,29.0,7.0,6.0,4.0,14.0,15.0,27.0,20.0,52.0,154.0,205.0,153.0,34.0,9.0,7.0,5.0,31.99,4,2,2815
117156,64.0,20.0,24.0,27.0,100.0,116.0,98.0,125.0,105.0,156.0,100.0,196.0,20.0,49.0,78.0,144.0,129.0,192.0,26.06886111111111,7,3,723
117157,48.0,30.0,34.0,119.0,96.0,149.0,140.0,102.0,137.0,181.0,106.0,178.0,36.0,108.0,134.0,150.0,188.0,192.0,25.847382352941178,10,6,1897
117158,96.0,40.0,40.0,40.0,90.0,96.0,120.0,48.0,83.0,134.0,145.0,160.0,32.0,44.0,136.0,256.0,176.0,129.0,26.612403846153846,7,6,1347
117236,19.0,8.0,5.0,3.0,3.0,2.0,2.0,6.0,2.0,13.0,7.0,28.0,25.0,26.0,10.0,8.0,0.0,2.0,73.795,7,4,2763
117359,9.0,3.0,6.0,11.0,23.0,17.0,15.0,18.0,9.0,26.0,13.0,15.0,27.0,18.0,25.0,31.0,22.0,7.0,328.51,4,3,718
117728,81.0,61.0,13.0,1.0,1.0,1.0,2.0,8.0,10.0,6.0,9.0,15.0,10.0,0.0,3.0,3.0,0.0,0.0,33.99,1,6,3180
117730,55.0,18.0,2.0,4.0,0.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99,5,4,794
117732,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.99,5,7,2531
117741,15.0,12.0,18.0,24.0,25.0,15.0,13.0,17.0,26.0,27.0,13.0,14.0,21.0,15.0,18.0,25.0,38.0,55.0,64.55862745098038,6,10,1426
117898,55.0,38.0,49.0,28.0,66.0,72.0,75.0,73.0,62.0,67.0,56.0,55.0,59.0,41.0,32.0,58.0,58.0,46.0,23.69238095238095,1,2,204
118049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,7.0,5.0,37.0,43.0,14.0,8.0,2.0,0.0,62.36,8,1,2771
118056,4.0,10.0,23.0,4.0,23.0,7.0,10.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,54.72,7,7,1429
118069,34.0,29.0,71.0,28.0,62.0,85.0,165.0,234.0,94.0,84.0,96.0,74.0,78.0,66.0,101.0,33.0,43.0,43.0,81.76477380952382,7,7,2074
